insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
4/19/2019 0:07,MADRID,SEVILLA,5/19/2019 20:35,5/19/2019 23:15,AVE,64.05,Turista Plus,Promo
4/19/2019 11:23,VALENCIA,MADRID,5/25/2019 14:50,5/25/2019 22:17,REGIONAL,28.35,Turista,Adulto ida
4/29/2019 11:07,MADRID,BARCELONA,5/24/2019 5:50,5/24/2019 8:55,AVE,49.55,Turista,Promo
4/23/2019 19:11,MADRID,SEVILLA,5/5/2019 21:25,5/6/2019 0:10,AV City,43.55,Turista,Promo
4/22/2019 2:13,MADRID,BARCELONA,5/9/2019 11:30,5/9/2019 14:40,AVE,69.8,Turista Plus,Promo
4/24/2019 5:44,MADRID,BARCELONA,5/8/2019 16:30,5/8/2019 19:15,AVE,90.5,Turista Plus,Promo
4/13/2019 16:11,MADRID,SEVILLA,4/25/2019 11:00,4/25/2019 13:32,AVE,53.4,Turista,Promo
4/15/2019 7:04,MADRID,SEVILLA,5/20/2019 6:20,5/20/2019 9:16,AV City,43.55,Turista,Promo
4/15/2019 20:18,MADRID,VALENCIA,5/8/2019 9:10,5/8/2019 10:58,AVE,51.15,Turista,Promo
4/16/2019 18:46,MADRID,SEVILLA,5/1/2019 14:00,5/1/2019 16:32,AVE,,Preferente,Flexible
4/17/2019 6:26,SEVILLA,MADRID,4/27/2019 17:45,4/27/2019 20:17,AVE,60.3,Turista,Promo
4/18/2019 1:19,VALENCIA,MADRID,5/12/2019 6:38,5/12/2019 13:37,REGIONAL,28.35,Turista,Adulto ida
4/17/2019 0:39,MADRID,PONFERRADA,5/25/2019 14:40,5/25/2019 18:33,LD-MD,54.1,Turista con enlace,Flexible
4/17/2019 12:20,SEVILLA,MADRID,4/30/2019 21:00,4/30/2019 23:52,AV City,43.55,Turista,Promo
4/21/2019 17:31,MADRID,VALENCIA,5/27/2019 19:40,5/27/2019 21:29,AVE,39.45,Turista,Promo
4/19/2019 20:35,MADRID,SEVILLA,5/2/2019 11:05,5/2/2019 13:41,ALVIA,,Turista,Flexible
4/28/2019 9:25,MADRID,VALENCIA,5/16/2019 21:10,5/16/2019 23:03,AVE,39.45,Turista,Promo
4/21/2019 13:00,MADRID,SEVILLA,5/9/2019 8:00,5/9/2019 10:32,AVE,76.3,Turista,Flexible
4/24/2019 15:17,VALENCIA,MADRID,5/17/2019 6:20,5/17/2019 10:36,INTERCITY,21.45,Turista,Promo
4/20/2019 12:04,MADRID,VALENCIA,4/23/2019 11:55,4/23/2019 13:35,AVE,45.3,Turista,Promo
4/17/2019 14:32,MADRID,VALENCIA,5/2/2019 16:55,5/2/2019 21:58,AVE-LD,39.25,Turista con enlace,Promo
4/23/2019 19:28,MADRID,VALENCIA,5/1/2019 15:30,5/1/2019 22:31,AVE-MD,53.25,Turista con enlace,Promo +
4/22/2019 12:43,BARCELONA,MADRID,5/21/2019 19:25,5/21/2019 21:55,AVE,78.8,Turista,Promo
5/6/2019 11:23,MADRID,BARCELONA,5/15/2019 7:15,5/15/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
4/13/2019 1:15,MADRID,SEVILLA,5/22/2019 9:45,5/22/2019 12:27,INTERCITY,,Turista,Flexible
5/4/2019 13:44,PONFERRADA,MADRID,5/31/2019 6:11,5/31/2019 10:15,ALVIA,33.5,Turista,Promo
4/13/2019 2:10,SEVILLA,MADRID,5/6/2019 14:45,5/6/2019 17:15,AVE,,Turista,Flexible
4/19/2019 1:19,BARCELONA,MADRID,6/2/2019 18:00,6/2/2019 21:10,AVE,98,Preferente,Promo
4/24/2019 10:22,VALENCIA,MADRID,6/6/2019 6:38,6/6/2019 14:20,REGIONAL,28.35,Turista,Adulto ida
4/27/2019 3:45,MADRID,BARCELONA,5/12/2019 10:30,5/12/2019 13:15,AVE,85.1,Turista,Promo
4/23/2019 1:45,MADRID,BARCELONA,5/16/2019 16:00,5/16/2019 18:30,AVE,88.95,Turista,Promo
4/30/2019 21:22,PONFERRADA,MADRID,5/12/2019 17:15,5/12/2019 23:10,MD-LD,53.3,Turista con enlace,Flexible
4/13/2019 14:09,MADRID,SEVILLA,5/28/2019 18:35,5/28/2019 21:08,ALVIA,67.2,Turista,Flexible
4/23/2019 11:05,MADRID,BARCELONA,5/10/2019 14:00,5/10/2019 16:30,AVE,68.65,Turista,Promo
4/18/2019 3:47,MADRID,VALENCIA,5/11/2019 21:10,5/11/2019 23:03,AVE,39.45,Turista,Promo
5/9/2019 5:32,MADRID,VALENCIA,6/27/2019 16:05,6/27/2019 22:47,REGIONAL,28.35,Turista,Adulto ida
4/13/2019 2:14,SEVILLA,MADRID,4/22/2019 21:00,4/22/2019 23:52,AV City,,Turista,Flexible
4/24/2019 6:05,MADRID,SEVILLA,5/11/2019 14:00,5/11/2019 16:32,AVE,53.4,Turista,Promo
5/6/2019 15:25,VALENCIA,MADRID,5/29/2019 17:30,5/29/2019 23:58,MD-LD,28.1,Turista con enlace,Promo +
5/3/2019 21:38,MADRID,VALENCIA,6/27/2019 12:21,6/27/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
5/5/2019 21:45,BARCELONA,MADRID,5/28/2019 6:05,5/28/2019 9:15,AVE,107.7,Turista,Flexible
4/23/2019 9:33,MADRID,VALENCIA,4/30/2019 14:10,4/30/2019 16:03,AVE,57.75,Turista,Promo
5/1/2019 1:08,MADRID,PONFERRADA,6/2/2019 14:40,6/2/2019 18:33,AVE-MD,38.75,Turista con enlace,Promo +
4/13/2019 17:25,MADRID,VALENCIA,6/1/2019 8:40,6/1/2019 10:33,AVE,45.3,Turista,Promo
5/5/2019 19:29,PONFERRADA,MADRID,5/6/2019 13:44,5/6/2019 19:21,LD,,Turista con enlace,Flexible
4/19/2019 17:16,SEVILLA,MADRID,5/1/2019 8:35,5/1/2019 15:26,LD-MD,34.35,Turista con enlace,Promo +
4/24/2019 6:25,SEVILLA,MADRID,4/27/2019 21:00,4/27/2019 23:52,AV City,49.15,Turista,Promo
4/23/2019 1:29,PONFERRADA,MADRID,5/15/2019 13:44,5/15/2019 19:21,LD,47,Turista con enlace,Flexible
5/4/2019 7:00,BARCELONA,MADRID,5/15/2019 17:25,5/15/2019 19:55,AVE,127.1,Turista,Flexible
4/20/2019 9:21,MADRID,SEVILLA,5/21/2019 15:00,5/21/2019 17:21,AVE,47.3,Turista,Promo
4/22/2019 4:40,MADRID,VALENCIA,5/5/2019 17:10,5/5/2019 18:54,AVE,73.1,Turista,Flexible
4/15/2019 13:13,MADRID,PONFERRADA,5/23/2019 12:20,5/23/2019 18:52,LD-MD,34.35,Turista con enlace,Promo +
4/28/2019 9:25,MADRID,VALENCIA,5/16/2019 15:30,5/16/2019 22:31,AVE-MD,71,Turista con enlace,Flexible
4/22/2019 2:42,MADRID,VALENCIA,5/27/2019 18:40,5/27/2019 20:20,AVE,27.8,Turista,Promo
4/21/2019 15:06,VALENCIA,MADRID,4/26/2019 12:40,4/26/2019 14:20,AVE,51.15,Turista,Promo
5/8/2019 9:34,SEVILLA,MADRID,5/27/2019 11:45,5/27/2019 14:17,AVE,60.3,Turista,Promo
4/12/2019 10:07,MADRID,BARCELONA,4/23/2019 9:00,4/23/2019 11:45,AVE,107.7,Turista,Flexible
4/12/2019 5:17,MADRID,BARCELONA,6/4/2019 7:15,6/4/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
4/18/2019 12:44,MADRID,VALENCIA,4/24/2019 6:08,4/24/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/17/2019 13:46,MADRID,VALENCIA,4/29/2019 8:40,4/29/2019 10:33,AVE,39.45,Turista,Promo
4/22/2019 10:33,MADRID,BARCELONA,5/10/2019 21:25,5/10/2019 23:55,AVE,75.4,Turista,Promo
4/21/2019 22:31,MADRID,SEVILLA,5/21/2019 18:00,5/21/2019 20:32,AVE,76.3,Turista,Flexible
4/26/2019 13:12,MADRID,BARCELONA,4/30/2019 16:30,4/30/2019 19:15,AVE,107.7,Turista,Flexible
5/2/2019 23:10,BARCELONA,MADRID,5/6/2019 13:25,5/6/2019 16:10,AVE,98,Preferente,Promo
4/22/2019 12:18,VALENCIA,MADRID,5/15/2019 14:10,5/15/2019 15:48,AVE,33.65,Turista,Promo
4/21/2019 18:18,SEVILLA,MADRID,5/28/2019 13:40,5/28/2019 16:10,AVE,47.3,Turista,Promo
4/21/2019 3:15,SEVILLA,MADRID,5/17/2019 12:18,5/17/2019 14:56,ALVIA,,Turista,Promo
4/23/2019 6:23,VALENCIA,MADRID,5/21/2019 6:38,5/21/2019 14:20,REGIONAL,28.35,Turista,Adulto ida
4/19/2019 21:37,BARCELONA,MADRID,5/19/2019 16:25,5/19/2019 18:55,AVE,88.95,Turista,Promo
5/2/2019 7:30,VALENCIA,MADRID,5/13/2019 17:30,5/13/2019 23:58,MD-LD,28.1,Turista con enlace,Promo +
5/1/2019 5:00,MADRID,BARCELONA,5/10/2019 12:30,5/10/2019 15:30,AVE,107.7,Turista,Flexible
4/25/2019 1:40,BARCELONA,MADRID,5/1/2019 9:03,5/1/2019 18:07,R. EXPRES,43.25,Turista,Adulto ida
5/8/2019 19:01,MADRID,SEVILLA,6/17/2019 7:00,6/17/2019 9:32,AVE,60.3,Turista,Promo
4/15/2019 5:21,SEVILLA,MADRID,5/13/2019 11:45,5/13/2019 14:17,AVE,60.3,Turista,Promo
4/21/2019 6:31,MADRID,BARCELONA,5/9/2019 20:00,5/9/2019 22:30,AVE,88.95,Turista,Promo
5/8/2019 15:48,BARCELONA,MADRID,7/4/2019 11:00,7/4/2019 13:45,AVE,85.1,Turista,Promo
4/13/2019 9:27,SEVILLA,MADRID,5/31/2019 19:45,5/31/2019 22:17,AVE,,Turista Plus,Promo
4/17/2019 2:10,VALENCIA,MADRID,5/7/2019 20:15,5/7/2019 21:55,AVE,27.8,Turista,Promo
4/17/2019 9:26,VALENCIA,MADRID,5/1/2019 19:15,5/1/2019 21:01,AVE,33.65,Turista,Promo
4/25/2019 21:10,BARCELONA,MADRID,4/29/2019 18:00,4/29/2019 21:10,AVE,98,Preferente,Promo
4/25/2019 5:03,BARCELONA,MADRID,5/20/2019 11:00,5/20/2019 13:45,AVE,75.4,Turista,Promo
4/23/2019 11:43,MADRID,VALENCIA,5/8/2019 20:40,5/8/2019 22:24,AVE,33.65,Turista,Promo
4/13/2019 12:25,MADRID,VALENCIA,4/22/2019 8:40,4/22/2019 10:33,AVE,39.45,Turista,Promo
5/2/2019 17:30,SEVILLA,MADRID,5/3/2019 12:40,5/3/2019 15:23,AVE,69.4,Preferente,Promo
5/9/2019 21:13,MADRID,BARCELONA,7/7/2019 17:30,7/7/2019 20:40,AVE,90.5,Turista Plus,Promo
4/11/2019 22:13,MADRID,SEVILLA,5/27/2019 18:35,5/27/2019 21:08,ALVIA,67.2,Turista,Flexible
4/30/2019 15:32,SEVILLA,MADRID,5/25/2019 8:45,5/25/2019 11:15,AVE,69.35,Preferente,Promo
5/5/2019 3:05,SEVILLA,MADRID,5/27/2019 8:35,5/27/2019 15:26,LD-MD,34.35,Turista con enlace,Promo +
4/25/2019 1:16,SEVILLA,MADRID,5/29/2019 14:58,5/29/2019 17:50,ALVIA,52.45,Preferente,Promo
5/7/2019 7:44,MADRID,VALENCIA,5/26/2019 15:40,5/26/2019 17:22,AVE,51.15,Turista,Promo
4/18/2019 6:06,SEVILLA,MADRID,5/18/2019 19:45,5/18/2019 22:17,AVE,47.3,Turista,Promo
4/14/2019 6:18,SEVILLA,MADRID,4/24/2019 14:45,4/24/2019 17:15,AVE,69.4,Preferente,Promo
4/14/2019 19:14,SEVILLA,MADRID,5/15/2019 7:00,5/15/2019 10:02,AV City,49.15,Turista,Promo
5/3/2019 21:31,SEVILLA,MADRID,5/14/2019 19:19,5/14/2019 21:59,INTERCITY,62.2,Turista,Flexible
4/18/2019 3:45,MADRID,VALENCIA,4/30/2019 12:21,4/30/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/23/2019 17:38,SEVILLA,MADRID,5/11/2019 12:18,5/11/2019 14:56,ALVIA,,Turista,Promo
4/14/2019 0:04,MADRID,BARCELONA,5/16/2019 7:30,5/16/2019 10:40,AVE,85.1,Turista,Promo
4/27/2019 7:37,MADRID,BARCELONA,5/10/2019 17:00,5/10/2019 19:30,AVE,127.1,Turista,Flexible
4/26/2019 21:18,BARCELONA,MADRID,5/25/2019 14:00,5/25/2019 17:10,AVE,69.8,Turista Plus,Promo
4/28/2019 9:35,SEVILLA,MADRID,5/3/2019 21:00,5/3/2019 23:52,AV City,49.15,Turista,Promo
4/30/2019 23:44,MADRID,BARCELONA,5/22/2019 19:00,5/22/2019 21:30,AVE,57.95,Turista Plus,Promo
4/16/2019 7:08,PONFERRADA,MADRID,5/9/2019 11:44,5/9/2019 16:00,MD-LD,54.1,Turista con enlace,Flexible
4/19/2019 14:21,SEVILLA,MADRID,5/24/2019 13:40,5/24/2019 16:10,AVE,47.3,Turista,Promo
5/2/2019 7:15,MADRID,PONFERRADA,5/27/2019 17:30,5/27/2019 21:33,ALVIA,33.5,Turista,Promo
4/17/2019 20:03,BARCELONA,MADRID,4/20/2019 18:00,4/20/2019 21:10,AVE,107.7,Turista,Flexible
5/5/2019 9:22,MADRID,VALENCIA,6/20/2019 12:21,6/20/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/23/2019 14:08,VALENCIA,MADRID,5/27/2019 20:15,5/27/2019 21:55,AVE,33.65,Turista,Promo
4/20/2019 11:32,MADRID,SEVILLA,6/2/2019 18:00,6/2/2019 20:32,AVE,69.4,Preferente,Promo
4/21/2019 9:33,SEVILLA,MADRID,5/27/2019 6:45,5/27/2019 9:15,AVE,76.3,Turista,Flexible
5/4/2019 19:22,SEVILLA,MADRID,5/8/2019 6:10,5/8/2019 8:58,AV City,62.2,Turista,Flexible
4/24/2019 3:32,SEVILLA,MADRID,5/30/2019 6:10,5/30/2019 8:58,AV City,49.15,Turista,Promo
4/15/2019 3:33,PONFERRADA,MADRID,5/18/2019 2:36,5/18/2019 9:31,TRENHOTEL,45.8,Turista,Flexible
5/1/2019 19:04,BARCELONA,MADRID,5/30/2019 17:25,5/30/2019 19:55,AVE,100.4,Turista,Promo
4/23/2019 19:24,VALENCIA,MADRID,4/25/2019 17:30,4/25/2019 23:58,MD-LD,32.4,Turista con enlace,Promo +
4/16/2019 22:30,SEVILLA,MADRID,4/20/2019 14:58,4/20/2019 17:50,ALVIA,,Turista,Flexible
4/18/2019 17:46,MADRID,BARCELONA,5/7/2019 17:30,5/7/2019 20:40,AVE,90.5,Turista Plus,Promo
5/4/2019 11:46,MADRID,SEVILLA,5/24/2019 21:25,5/25/2019 0:10,AV City,62.2,Turista,Flexible
5/9/2019 15:15,SEVILLA,MADRID,7/4/2019 16:15,7/4/2019 18:54,AVE,41.2,Turista,Promo
4/14/2019 12:25,BARCELONA,MADRID,5/5/2019 9:00,5/5/2019 11:45,AVE,85.1,Turista,Promo
4/17/2019 3:16,MADRID,BARCELONA,5/2/2019 9:30,5/2/2019 12:34,AVE,85.1,Turista,Promo
4/17/2019 5:00,MADRID,SEVILLA,4/26/2019 9:00,4/26/2019 11:38,AVE,76.3,Turista,Flexible
4/20/2019 17:25,MADRID,SEVILLA,5/8/2019 21:25,5/9/2019 0:10,AV City,43.55,Turista,Promo
5/2/2019 21:27,SEVILLA,MADRID,5/4/2019 9:40,5/4/2019 12:23,AVE,99.1,Preferente,Flexible
5/1/2019 1:15,BARCELONA,MADRID,5/13/2019 15:00,5/13/2019 17:45,AVE,102.15,Turista Plus,Promo
4/15/2019 10:54,MADRID,VALENCIA,4/29/2019 15:30,4/29/2019 22:31,AVE-MD,,Turista con enlace,Flexible
4/24/2019 4:05,MADRID,SEVILLA,5/13/2019 8:00,5/13/2019 10:32,AVE,76.3,Turista,Flexible
4/29/2019 9:34,MADRID,SEVILLA,5/17/2019 16:30,5/17/2019 18:55,AVE,76.3,Turista,Flexible
4/12/2019 17:18,MADRID,VALENCIA,4/29/2019 15:30,4/29/2019 22:31,AVE-MD,,Turista con enlace,Flexible
4/20/2019 21:34,MADRID,SEVILLA,5/7/2019 21:25,5/8/2019 0:10,AV City,43.55,Turista,Promo
5/2/2019 9:12,BARCELONA,MADRID,5/20/2019 15:00,5/20/2019 17:45,AVE,102.15,Turista Plus,Promo
4/11/2019 23:02,MADRID,SEVILLA,4/13/2019 17:00,4/13/2019 19:38,AVE,76.3,Turista,Flexible
4/16/2019 15:34,VALENCIA,MADRID,4/28/2019 14:10,4/28/2019 15:48,AVE,45.3,Turista,Promo
4/21/2019 17:36,BARCELONA,MADRID,5/28/2019 8:25,5/28/2019 10:55,AVE,100.4,Turista,Promo
4/16/2019 14:30,VALENCIA,MADRID,5/4/2019 17:10,5/4/2019 18:50,AVE,45.3,Turista,Promo
4/27/2019 1:33,MADRID,VALENCIA,6/13/2019 12:21,6/13/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/28/2019 9:17,BARCELONA,MADRID,5/29/2019 8:25,5/29/2019 10:55,AVE,100.4,Turista,Promo
4/13/2019 0:15,MADRID,VALENCIA,5/11/2019 10:40,5/11/2019 12:20,AVE,,Turista,Promo
4/19/2019 11:02,SEVILLA,MADRID,5/14/2019 13:40,5/14/2019 16:10,AVE,47.3,Turista,Promo
5/1/2019 15:46,BARCELONA,MADRID,5/16/2019 10:00,5/16/2019 13:10,AVE,85.1,Turista,Promo
5/7/2019 15:20,VALENCIA,MADRID,6/28/2019 14:50,6/28/2019 22:04,REGIONAL,28.35,Turista,Adulto ida
4/20/2019 19:06,BARCELONA,MADRID,4/22/2019 15:00,4/22/2019 17:45,AVE,181.5,Preferente,Flexible
4/23/2019 14:30,MADRID,SEVILLA,5/29/2019 14:00,5/29/2019 16:32,AVE,60.3,Turista,Promo
4/16/2019 5:03,MADRID,VALENCIA,5/11/2019 10:40,5/11/2019 12:20,AVE,39.45,Turista,Promo
4/16/2019 17:19,MADRID,SEVILLA,5/4/2019 11:05,5/4/2019 13:41,ALVIA,,Turista,Flexible
5/9/2019 5:03,MADRID,VALENCIA,5/21/2019 11:55,5/21/2019 13:35,AVE,27.8,Turista,Promo
4/16/2019 9:16,MADRID,VALENCIA,4/17/2019 9:40,4/17/2019 11:24,AVE,66.55,Preferente,Promo
5/7/2019 21:17,BARCELONA,MADRID,5/18/2019 11:00,5/18/2019 13:45,AVE,90.5,Turista Plus,Promo
4/22/2019 1:31,SEVILLA,MADRID,5/30/2019 12:40,5/30/2019 15:23,AVE,53.4,Turista,Promo
4/29/2019 9:44,MADRID,BARCELONA,5/26/2019 18:00,5/26/2019 20:30,AVE,115.65,Preferente,Promo
4/20/2019 12:43,BARCELONA,MADRID,5/25/2019 18:00,5/25/2019 21:10,AVE,58.15,Turista,Promo
4/29/2019 15:29,MADRID,SEVILLA,5/6/2019 11:00,5/6/2019 13:32,AVE,,Turista,Promo
4/20/2019 13:30,MADRID,PONFERRADA,4/27/2019 14:40,4/27/2019 18:33,LD-MD,54.1,Turista con enlace,Flexible
4/16/2019 16:03,SEVILLA,MADRID,4/18/2019 7:15,4/18/2019 9:55,AVE,60.3,Turista,Promo
4/20/2019 18:14,SEVILLA,MADRID,5/16/2019 8:45,5/16/2019 11:15,AVE,69.4,Preferente,Promo
5/6/2019 11:09,MADRID,VALENCIA,5/28/2019 21:10,5/28/2019 23:03,AVE,27.8,Turista,Promo
4/21/2019 15:09,SEVILLA,MADRID,5/29/2019 19:45,5/29/2019 22:17,AVE,47.3,Turista,Promo
4/26/2019 3:09,MADRID,PONFERRADA,5/20/2019 14:40,5/20/2019 18:33,AVE-MD,38.75,Turista con enlace,Promo +
4/23/2019 6:34,SEVILLA,MADRID,5/5/2019 16:15,5/5/2019 18:54,AVE,76.3,Turista,Flexible
4/14/2019 13:23,VALENCIA,MADRID,4/16/2019 6:30,4/16/2019 8:22,AVE,51.15,Turista,Promo
4/27/2019 11:20,SEVILLA,MADRID,5/20/2019 18:45,5/20/2019 21:17,AVE,53.4,Turista,Promo
4/19/2019 21:04,MADRID,SEVILLA,5/31/2019 9:45,5/31/2019 12:27,INTERCITY,62.2,Turista,Flexible
4/24/2019 19:09,SEVILLA,MADRID,5/8/2019 12:18,5/8/2019 14:56,ALVIA,,Turista,Promo
4/17/2019 21:14,SEVILLA,MADRID,5/17/2019 12:18,5/17/2019 14:56,ALVIA,,Turista,Promo
4/13/2019 11:11,SEVILLA,MADRID,5/18/2019 9:50,5/18/2019 12:36,ALVIA,,Turista,Promo
4/23/2019 11:19,BARCELONA,MADRID,5/11/2019 17:00,5/11/2019 19:45,AVE,80.15,Turista Plus,Promo
4/15/2019 10:13,MADRID,SEVILLA,5/27/2019 9:00,5/27/2019 11:38,AVE,76.3,Turista,Flexible
4/17/2019 12:11,VALENCIA,MADRID,5/21/2019 15:10,5/21/2019 17:03,AVE,21.95,Turista,Promo
4/26/2019 1:00,MADRID,SEVILLA,5/2/2019 11:00,5/2/2019 13:32,AVE,89.95,Preferente,Promo
5/1/2019 1:39,VALENCIA,MADRID,5/16/2019 7:40,5/16/2019 9:20,AVE,45.3,Turista,Promo
4/15/2019 10:12,MADRID,SEVILLA,4/24/2019 12:00,4/24/2019 14:32,AVE,53.4,Turista,Promo
4/15/2019 6:33,PONFERRADA,MADRID,5/6/2019 13:44,5/6/2019 19:21,LD,32.9,Turista con enlace,Promo
4/19/2019 15:24,MADRID,PONFERRADA,5/17/2019 14:40,5/17/2019 20:02,AVE-MD,59.6,Turista con enlace,Flexible
5/8/2019 11:20,SEVILLA,MADRID,6/19/2019 14:45,6/19/2019 17:15,AVE,22.9,Turista,Promo
4/16/2019 22:30,SEVILLA,MADRID,5/24/2019 6:10,5/24/2019 8:58,AV City,49.15,Turista,Promo
5/9/2019 21:17,BARCELONA,MADRID,6/12/2019 16:25,6/12/2019 18:55,AVE,100.4,Turista,Promo
4/26/2019 9:14,BARCELONA,MADRID,5/31/2019 14:00,5/31/2019 17:10,AVE,85.1,Turista,Promo
4/13/2019 5:08,MADRID,BARCELONA,4/24/2019 17:00,4/24/2019 19:30,AVE,,Turista,Promo
4/27/2019 23:23,MADRID,SEVILLA,5/2/2019 8:00,5/2/2019 10:32,AVE,76.3,Turista,Flexible
4/21/2019 22:44,MADRID,BARCELONA,5/17/2019 7:15,5/17/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
4/17/2019 14:39,MADRID,BARCELONA,4/23/2019 17:00,4/23/2019 19:30,AVE,98.55,Preferente,Promo
4/17/2019 0:45,MADRID,BARCELONA,5/20/2019 7:15,5/20/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
4/23/2019 14:40,MADRID,BARCELONA,4/30/2019 11:30,4/30/2019 14:40,AVE,102.15,Turista Plus,Promo
4/30/2019 15:00,MADRID,VALENCIA,6/7/2019 16:30,6/7/2019 22:47,REGIONAL,28.35,Turista,Adulto ida
4/16/2019 4:18,VALENCIA,MADRID,5/29/2019 8:40,5/29/2019 10:20,AVE,33.65,Turista,Promo
4/23/2019 1:03,MADRID,BARCELONA,4/24/2019 9:30,4/24/2019 12:34,AVE,107.7,Turista,Flexible
4/20/2019 18:27,BARCELONA,MADRID,5/3/2019 10:00,5/3/2019 13:10,AVE,85.1,Turista,Promo
4/24/2019 0:30,VALENCIA,MADRID,4/27/2019 15:10,4/27/2019 17:03,AVE,51.15,Turista,Promo
5/5/2019 7:27,VALENCIA,MADRID,5/10/2019 21:05,5/10/2019 23:32,INTERCITY,55.4,Turista,Flexible
4/20/2019 18:39,MADRID,SEVILLA,5/11/2019 21:25,5/12/2019 0:10,AV City,52.2,Turista Plus,Promo
4/15/2019 20:33,SEVILLA,MADRID,5/1/2019 12:18,5/1/2019 14:56,ALVIA,,Turista,Promo
4/22/2019 1:33,SEVILLA,MADRID,5/12/2019 8:45,5/12/2019 11:15,AVE,76.3,Turista,Flexible
4/21/2019 13:26,SEVILLA,MADRID,4/27/2019 8:45,4/27/2019 11:15,AVE,76.3,Turista,Flexible
5/7/2019 5:04,BARCELONA,MADRID,5/28/2019 12:50,5/28/2019 15:45,AVE-TGV,75.4,Turista,Promo
4/12/2019 15:13,MADRID,SEVILLA,4/19/2019 9:45,4/19/2019 12:27,INTERCITY,,Turista,Flexible
4/13/2019 12:01,MADRID,BARCELONA,5/30/2019 13:25,5/30/2019 16:24,AVE-TGV,58.15,Turista,Promo
4/12/2019 20:21,MADRID,BARCELONA,5/21/2019 18:00,5/21/2019 20:30,AVE,,Turista,Promo
4/25/2019 5:07,VALENCIA,MADRID,6/4/2019 14:50,6/4/2019 22:30,REGIONAL,28.35,Turista,Adulto ida
4/13/2019 22:03,MADRID,BARCELONA,4/21/2019 20:30,4/21/2019 23:40,AVE,85.1,Turista,Promo
5/9/2019 7:23,VALENCIA,MADRID,5/10/2019 10:40,5/10/2019 12:32,AVE,61.4,Turista Plus,Promo
4/27/2019 3:24,MADRID,VALENCIA,5/2/2019 12:21,5/2/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/24/2019 2:24,MADRID,VALENCIA,5/26/2019 8:40,5/26/2019 10:33,AVE,21.95,Turista,Promo
4/19/2019 11:22,VALENCIA,MADRID,5/29/2019 14:50,5/29/2019 22:30,REGIONAL,28.35,Turista,Adulto ida
4/26/2019 17:08,BARCELONA,MADRID,5/27/2019 7:05,5/27/2019 9:50,AVE,66.75,Turista,Promo
5/6/2019 17:28,MADRID,BARCELONA,5/23/2019 7:00,5/23/2019 9:30,AVE,78.8,Turista,Promo
5/6/2019 23:47,MADRID,BARCELONA,5/16/2019 18:00,5/16/2019 20:30,AVE,127.1,Turista,Flexible
4/27/2019 23:39,VALENCIA,MADRID,5/20/2019 10:40,5/20/2019 12:32,AVE,39.45,Turista,Promo
4/20/2019 7:13,BARCELONA,MADRID,5/29/2019 11:00,5/29/2019 13:45,AVE,107.7,Turista,Flexible
4/15/2019 5:31,VALENCIA,MADRID,5/16/2019 9:00,5/16/2019 11:33,ALVIA,35.5,Turista,Promo
4/17/2019 14:24,PONFERRADA,MADRID,5/15/2019 2:36,5/15/2019 9:31,TRENHOTEL,45.8,Turista,Flexible
4/21/2019 17:37,BARCELONA,MADRID,5/25/2019 20:00,5/25/2019 23:10,AVE,58.15,Turista,Promo
5/8/2019 17:14,MADRID,BARCELONA,5/31/2019 17:30,5/31/2019 20:40,AVE,90.5,Turista Plus,Promo
4/22/2019 8:05,BARCELONA,MADRID,5/16/2019 12:50,5/16/2019 15:45,AVE-TGV,75.4,Turista,Promo
5/3/2019 11:21,MADRID,VALENCIA,5/23/2019 18:40,5/23/2019 20:20,AVE,66.55,Preferente,Promo
4/21/2019 3:55,MADRID,VALENCIA,5/20/2019 20:40,5/20/2019 22:24,AVE,21.95,Turista,Promo
4/28/2019 9:38,SEVILLA,MADRID,5/22/2019 9:50,5/22/2019 12:36,ALVIA,,Turista,Promo
4/18/2019 14:06,MADRID,PONFERRADA,5/16/2019 14:40,5/16/2019 18:52,AVE-LD,37.45,Turista con enlace,Promo
4/13/2019 22:01,MADRID,BARCELONA,4/30/2019 12:30,4/30/2019 15:30,AVE,66.75,Turista,Promo
5/7/2019 9:32,VALENCIA,MADRID,5/17/2019 8:00,5/17/2019 9:47,AVE,45.3,Turista,Promo
4/23/2019 16:30,MADRID,VALENCIA,4/30/2019 20:40,4/30/2019 22:24,AVE,66.55,Preferente,Promo
4/21/2019 23:00,VALENCIA,MADRID,4/30/2019 9:50,4/30/2019 17:28,REGIONAL,28.35,Turista,Adulto ida
4/20/2019 3:08,MADRID,SEVILLA,5/25/2019 18:00,5/25/2019 20:32,AVE,61.45,Preferente,Promo
4/20/2019 21:15,BARCELONA,MADRID,5/19/2019 18:00,5/19/2019 21:10,AVE,83.5,Preferente,Promo
